job_url,source,title,company,location,description,seniority,tags,raw_source_file,seniority_inferred
https://rejobs.org/en/renewable-energy-jobs/107848-power-purchase-agreement-ppa-advisor-stx-group,rejobs,Power Purchase Agreement (PPA) Advisor,STX Group,"Amsterdam, the Netherlands",Join STX Group as a PPA Advisor in Amsterdam!,NOT_SPECIFIED,Energy Policy | Energy Trading | Power Purchase Agreement | Corporate Strategy,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107787-mwd-vestas,rejobs,洋上风力发电的超级管理员 (m/w/d),Vestas,"Tokyo, Japan","Join Vestas as a Site Supervisor in Akita, Japan, overseeing offshore wind farm operations.",NOT_SPECIFIED,SCADA | Turbine Operations | Wind O&M | Safety Management | Project Management | Offshore Wind Energy,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107811-blade-repair-technicians-mwd-muehlhan-wind-service,rejobs,Blade Repair Technicians (m/w/d),Muehlhan Wind Service,United Kingdom,Join Muehlhan Wind Service as a Blade Repair Technician in the UK!,NOT_SPECIFIED,Blade Maintenance | Onshore Wind Energy | Turbine Operations | Wind O&M,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107740-coordinator-blade-repair-service-team-enercon,rejobs,"Coordinator, Blade Repair Service Team",ENERCON,"Montreal, Canada","Join ENERCON as a Blade Repair Coordinator in Canada, leading a team of technicians.",NOT_SPECIFIED,Blade Maintenance | Offshore Wind Energy | Onshore Wind Energy | Turbine Operations | Wind Farms | Wind O&M,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107172-content-creator-good-energy,rejobs,Content Creator,Good Energy,"Chippenham, United Kingdom","Join Good Energy as a Content Creator in Chippenham, UK.",NOT_SPECIFIED,EV Charging Infrastructure | Photovoltaics | Digital Marketing | Energy Access | Content Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107192-brand-designer-fuse-energy,rejobs,Brand Designer,Fuse Energy,"London, United Kingdom",Join Fuse Energy as a Brand Designer in London or Dubai!,NOT_SPECIFIED,Clean Energy Innovation,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107418-wtg-electrical-installation-commissioning-supervisor-ramboll,rejobs,WTG Electrical Installation & Commissioning Supervisor,Ramboll,"Gdynia, Poland","Join Ramboll as WTG Electrical Installation Supervisor in Gdynia, Poland.",NOT_SPECIFIED,Offshore Wind Energy | Onshore Wind Energy | Turbine Operations | Wind O&M | Safety Management | Commissioning | Electrical Engineering,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107464-legal-counsel-fairwind,rejobs,Legal Counsel,FairWind,"Szczecin, Poland","Join FairWind as Legal Counsel in Szczecin, Hamburg, or Santiago de Compostela.",NOT_SPECIFIED,Contract Management | Energy Governance | Risk Management | Stakeholder Management | Compliance | Legal Services,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107392-legal-paralegal-canadian-solar,rejobs,Legal Paralegal,Canadian Solar,"Mesquite, Texas, United States","Join Canadian Solar as a Legal Paralegal in Mesquite, Texas. Support commercial contracts and corporate governance in the solar energy sector.",NOT_SPECIFIED,Battery Technology | Photovoltaics | Commercial Management | Energy Governance | Compliance,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107053-solar-sales-recruiter-momentum-solar,rejobs,Solar Sales Recruiter,Momentum Solar,United States,Join Momentum Solar as a Sales Recruiter in the United States.,NOT_SPECIFIED,Community Energy | Energy Access | Talent Acquisition & Management | Recruitment | Sales and Marketing,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107280-logistics-technician-wave-energy-corpower-ocean,rejobs,Logistics Technician - Wave Energy,CorPower Ocean,"Viana do Castelo, Portugal","Join CorPower Ocean as a Logistics Technician in Viana do Castelo, Portugal.",NOT_SPECIFIED,Ocean Energy | Procurement | Logistics | Inventory Management | Supply Chain Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/107133-rope-access-technician-aerones,rejobs,Rope Access Technician,Aerones,Poland,Join Aerones as a Rope Access Technician in Europe!,NOT_SPECIFIED,Offshore Wind Energy | Tower Climbing | Turbine Operations | Wind O&M | Wind Turbine Technician,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/106909-sales-goodwe,rejobs,Sales,GoodWe,Malaysia,"Join GoodWe as a Sales professional in Malaysia, focusing on solar solutions.",NOT_SPECIFIED,Photovoltaics | Power Electronics | Solar Installation | Sales and Marketing | Business Development | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/106492-vessel-operator-enviva,rejobs,Vessel Operator,Enviva,"Wilmington, North Carolina, United States","Join Enviva as a Vessel Operator in Wilmington, NC!",NOT_SPECIFIED,Environmental Management | Operations Management | Quality Control | Bioenergy | Safety Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/106607-teamlead-blade-repair-mwd-rts-wind,rejobs,Teamlead Blade Repair (m/w/d),RTS Wind,Germany,Join RTS Wind as Teamlead Blade Repair in Europe!,NOT_SPECIFIED,Blade Maintenance | Tower Climbing | Turbine Operations | Wind O&M | Onshore Wind Energy,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/106516-developer-with-disability-mwd-sonnen,rejobs,Developer with Disability (m/w/d),sonnen,"Cairo, Egypt","Join sonnen as a Developer in Cairo, Egypt, and help shape the future of clean energy.",NOT_SPECIFIED,Battery Management Systems | Photovoltaic Systems | Power Electronics | Hardware Engineering | Software Development,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/106499-cfo-octopus-energy,rejobs,CFO,Octopus Energy,"Brighton, United Kingdom","Join Octopus Energy as CFO in Brighton, UK, leading finance functions.",NOT_SPECIFIED,Leadership | Clean Energy Solutions | Accounting & Finance,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/106503-customer-service-advisor-mwd-octopus-energy,rejobs,Customer Service Advisor (m/w/d),Octopus Energy,"Leicester, United Kingdom","Join Octopus Energy as a Customer Service Advisor in Leicester, UK.",NOT_SPECIFIED,Energy Access | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/106133-pv-solar-field-technician-i-nextera-energy,rejobs,PV Solar Field Technician I,NextEra Energy,"Cunningham, Kansas, United States","Join NextEra Energy as a PV Solar Field Technician I in Cunningham, Kansas. Maintain solar PV systems and ensure safe operations.",NOT_SPECIFIED,EPC Management | Photovoltaic Systems | Power Electronics | Solar O&M | Safety Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/106119-engineering-technologist-accure-battery-intelligence,rejobs,Engineering Technologist,ACCURE Battery Intelligence,"Brisbane, Australia","Join ACCURE as an Engineering Technologist in Brisbane, Australia.",NOT_SPECIFIED,Battery Management Systems | Energy Analytics | Power Electronics | Regulatory Compliance | Quality Assurance | Battery Technology,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/105805-field-service-supervisor-canadian-solar,rejobs,Field Service Supervisor,Canadian Solar,"Arizona, United States","Join Canadian Solar as a Field Service Supervisor in Arizona, USA.",NOT_SPECIFIED,Battery Technology | Distributed Energy Resources | Power Electronics | SCADA,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/106060-financial-analyst-mfd-goldbeck-solar-group,rejobs,Financial Analyst (m/f/d),GOLDBECK SOLAR Group,"Hirschberg, Germany","Join GOLDBECK SOLAR as a Financial Analyst in Hirschberg, Germany.",NOT_SPECIFIED,Energy Asset Valuation | Energy Economics | Financial Services,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/106131-pv-solar-field-technician-ii-nextera-energy,rejobs,PV Solar Field Technician II,NextEra Energy,"Cunningham, Kansas, United States","Join NextEra Energy as a PV Solar Field Technician II in Cunningham, Kansas. Maintain solar PV systems and ensure safe operations.",NOT_SPECIFIED,Photovoltaic Systems | Power Electronics | Solar O&M | Regulatory Compliance | Safety Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/105971-field-service-technician-mwd-baywa-re,rejobs,Field Service Technician (m/w/d),BayWa r.e.,"Berlin, Germany",Join BayWa r.e. as a Field Service Technician in Berlin or Munich!,NOT_SPECIFIED,Power Electronics | Solar Installation | Solar O&M | Photovoltaic Systems,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/105765-credit-risk-analyst-mfd-enbw-energie-baden-wurttemberg,rejobs,Credit Risk Analyst (m/f/d),EnBW Energie Baden-Württemberg,"Karlsruhe, Germany","Join EnBW as a Credit Risk Analyst in Karlsruhe, Germany.",NOT_SPECIFIED,Energy Trading | Power Purchase Agreement | Risk Management | Energy Economics | Trading & Risk Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/105789-field-sales-consultant-sunrun,rejobs,Field Sales Consultant,Sunrun,"Concord, California, United States","Join Sunrun as a Field Sales Consultant in Concord or Fairfield, California. Drive solar sales, earn competitive commissions, and enjoy flexible work-life balance.",NOT_SPECIFIED,Solar Installation | Energy Access | Sales and Marketing | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/105230-solar-appointment-setter-sunrun,rejobs,Solar Appointment Setter,Sunrun,"Rockford, Illinois, United States","Join Sunrun as a Solar Appointment Setter in Rockford, Illinois!",NOT_SPECIFIED,Community Solar | Photovoltaic Systems | Solar Installation | Solar O&M | Energy Access | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/105547-field-coordinator-selco-foundation,rejobs,Field Coordinator,SELCO Foundation,"Hubballi, India","Join SELCO Foundation as a Field Coordinator in Hubballi or Raichur, India, focusing on renewable energy solutions.",NOT_SPECIFIED,Community Energy | Stakeholder Management | Data | Energy Access,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/105704-consultant-power-markets-council-on-energy-environment-and-water,rejobs,Consultant - Power Markets,"Council on Energy, Environment and Water","New Delhi, India","Join CEEW as a Consultant in Power Markets in New Delhi, India. Drive research on renewable energy integration and forecasting. Enjoy competitive compensation and a dynamic work environment.",NOT_SPECIFIED,Energy Analytics | Energy Modeling,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/104844-venue-sales-representative-octopus-energy,rejobs,Venue Sales Representative,Octopus Energy,"Glasgow, Scotland, United Kingdom",Join Octopus Energy as a Venue Sales Representative in Glasgow!,NOT_SPECIFIED,Community Solar | Energy Access | Sales and Marketing | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/104174-solar-appointment-setter-sunrun,rejobs,Solar Appointment Setter,Sunrun,"Lancaster, California, United States","Join Sunrun as a Solar Appointment Setter in Lancaster, California!",NOT_SPECIFIED,Community Solar | Photovoltaic Systems | Solar Installation | Solar O&M | Solar Resource Assessment | Energy Access,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/104962-embedded-software-developer-zaptec,rejobs,Embedded Software Developer,Zaptec,"Stavanger, Norway","Join Zaptec as an Embedded Software Developer in Stavanger, Norway.",NOT_SPECIFIED,IoT | Power Electronics | Software Development | EV Charging Infrastructure,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/104391-vessel-operator-enviva,rejobs,Vessel Operator,Enviva,"Chesapeake, Virginia, United States","Join Enviva as a Vessel Operator in Chesapeake, Virginia!",NOT_SPECIFIED,Environmental Management | Operations Management | Quality Control | Bioenergy | Safety Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/104942-pricing-and-costing-analyst-good-energy,rejobs,Pricing and Costing Analyst,Good Energy,"Chippenham, United Kingdom",Join Good Energy as a Pricing and Costing Analyst in the UK!,NOT_SPECIFIED,Energy Economics | Stakeholder Management | Pricing Administration,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/104173-field-sales-consultant-sunrun,rejobs,Field Sales Consultant,Sunrun,"Fresno, California, United States","Join Sunrun as a Field Sales Consultant in Fresno, California, and drive solar sales. Enjoy competitive pay and career growth.",NOT_SPECIFIED,Solar Installation | Energy Access | Sales and Marketing | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/104842-venue-sales-representative-octopus-energy,rejobs,Venue Sales Representative,Octopus Energy,"Southampton, United Kingdom","Join Octopus Energy as a Venue Sales Representative in Southampton, UK!",NOT_SPECIFIED,Energy Access | Sales and Marketing | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/104513-maintenance-technician-welder-antora-energy,rejobs,Maintenance Technician - Welder,Antora Energy,"Big Stone City, South Dakota, United States","Join Antora Energy as a Maintenance Technician - Welder in Big Stone City, South Dakota. Perform high-quality welding and support plant maintenance.",NOT_SPECIFIED,Energy Resilience | Health & Safety | Plant Operations | Welding | Maintenance,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/103136-finance-controller-mwd-sembcorp-industries,rejobs,Finance Controller (m/w/d),Sembcorp Industries,"Batam, Indonesia","Join Sembcorp Industries as a Finance Controller in Batam, Indonesia.",NOT_SPECIFIED,Energy Asset Valuation | Financial Services | Compliance | Accounting & Finance,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/104170-field-sales-consultant-sunrun,rejobs,Field Sales Consultant,Sunrun,"Downey, California, United States","Join Sunrun as a Field Sales Consultant in Downey or West Covina, California. Drive solar sales and earn up to $160,000/year.",NOT_SPECIFIED,Solar Installation | Energy Access | Sales and Marketing | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/104212-service-technician-mwd-siemens-energy,rejobs,Service Technician,Siemens Energy,"Lemmer, the Netherlands","Join Siemens Energy as a Service Technician in Lemmer, Netherlands.",NOT_SPECIFIED,Turbine Operations | Wind O&M | Control Engineering | Offshore Wind Energy | Electrical Engineering | Safety Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/103433-quality-supervisor-enviva,rejobs,Quality Supervisor,Enviva,"Garysburg, North Carolina, United States","Join Enviva as a Quality Supervisor in Garysburg, NC, ensuring product quality in renewable energy.",NOT_SPECIFIED,Bioenergy | Quality Control | Quality Assurance,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/103644-direct-sales-consultant-sunrun,rejobs,Direct Sales Consultant,Sunrun,"Bronx, United States","Join Sunrun as a Direct Sales Consultant in Bronx, USA!",NOT_SPECIFIED,Community Solar | Photovoltaic Systems | Energy Access | Sales and Marketing | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/103006-project-coordinator-mwd-selco-foundation,rejobs,Project Coordinator (m/w/d),SELCO Foundation,"Cachar, India","Join SELCO Foundation as a Project Coordinator in Cachar, India, focusing on livelihood development.",NOT_SPECIFIED,Partnership Management | Rural Electrification | Community Energy | Energy Access,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/103227-project-analyst-scale-microgrids,rejobs,Project Analyst,Scale Microgrids,"New York, NY, United States",Join Scale Microgrids as a Project Analyst in New York City! Optimize microgrid designs and support the Business Development team.,NOT_SPECIFIED,Distributed Energy Resources | Photovoltaics | Energy Economics | Project Management | Microgrids,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/102548-field-sales-consultant-sunrun,rejobs,Field Sales Consultant,Sunrun,"Corona, California, United States",Join Sunrun as a Field Sales Consultant in California!,NOT_SPECIFIED,Photovoltaic Systems | Solar Installation | Energy Access | Sales and Marketing | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/102932-general-counsel-secretary-nyserda,rejobs,General Counsel & Secretary,NYSERDA,"New York, NY, United States","Join NYSERDA as General Counsel & Secretary in New York, NY!",NOT_SPECIFIED,Clean Energy Solutions | Environmental Management | Energy Policy | Regulatory Compliance,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/102630-installation-technicians-mwd-nordex,rejobs,Installation Technicians (m/w/d),Nordex,Poland,Join Nordex as an Installation Technician in Poland!,NOT_SPECIFIED,Turbine Operations | Wind O&M | Safety Management | Onshore Wind Energy,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/102177-stringer-operator-mwd-silfab-solar,rejobs,Stringer Operator (m/w/d),Silfab Solar,"Burlington, Washington, United States","Join Silfab Solar as a Stringer Operator in Burlington, WA, and help shape the future of clean energy.",NOT_SPECIFIED,Photovoltaic Systems | Power Electronics | Solar Installation | Solar O&M | Preventive Maintenance | Manufacturing,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/101820-solar-appointment-setter-sunrun,rejobs,Solar Appointment Setter,Sunrun,"Long Beach, United States","Join Sunrun as a Solar Appointment Setter in Long Beach, USA!",NOT_SPECIFIED,Community Solar | Photovoltaic Systems | Solar Installation | Solar O&M | Solar Resource Assessment | Energy Access,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/101666-international-sales-broker-otc-flow,rejobs,International Sales Broker,OTC FLOW,"Amsterdam, the Netherlands",Join OTC Flow as an International Sales Broker in Amsterdam!,NOT_SPECIFIED,Environmental Management | Clean Energy Investment | Customer Management | Energy Trading | Business Development,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/101617-sustainability-business-partner-stx-group,rejobs,Sustainability Business Partner,STX Group,"Amsterdam, the Netherlands",Join STX Group as a Sustainability Business Partner in Amsterdam!,NOT_SPECIFIED,Biogas Energy | Project Management | Stakeholder Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/102178-stringer-operator-mwd-silfab-solar,rejobs,Stringer Operator (m/w/d),Silfab Solar,"Burlington, Washington, United States","Join Silfab Solar as a Stringer Operator in Burlington, WA, and help shape the future of clean energy.",NOT_SPECIFIED,Photovoltaic Systems | Power Electronics | Solar Installation | Solar O&M | Preventive Maintenance | Manufacturing,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/100919-solar-appointment-setter-sunrun,rejobs,Solar Appointment Setter,Sunrun,"Long Beach, United States","Join Sunrun as a Solar Appointment Setter in Long Beach, USA!",NOT_SPECIFIED,Community Solar | Photovoltaic Systems | Solar Installation | Solar O&M | Solar Resource Assessment | Energy Access,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/100964-resource-traveling-wind-turbine-technician-ii-mwd-vestas,rejobs,Resource Traveling Wind Turbine Technician II (m/w/d),Vestas,"Dallas, Texas, United States","Join Vestas as a Resource Traveling Wind Turbine Technician II in Texas! Support wind energy operations and enjoy a $2,500 sign-on bonus.",NOT_SPECIFIED,EPC Management | Onshore Wind Energy | Turbine Operations | Wind O&M | Wind Turbine Technician | Safety Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/100709-project-lifecycle-planner-crossboundary-energy,rejobs,Project Lifecycle Planner,CrossBoundary Energy,"Cape Town, South Africa","Join CrossBoundary Energy as a Project Lifecycle Planner in Cape Town, South Africa.",NOT_SPECIFIED,EPC Management | Energy Asset Valuation | Cost Management | Project Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/100268-solar-appointment-setter-sunrun,rejobs,Solar Appointment Setter,Sunrun,"Chicago, United States","Join Sunrun as a Solar Appointment Setter in Chicago, USA!",NOT_SPECIFIED,Community Solar | Photovoltaic Systems | Solar Installation | Solar O&M | Energy Access | Customer Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/100585-project-controller-mwd-goldbeck-solar-group,rejobs,Project Controller (m/w/d),GOLDBECK SOLAR Group,"Farnborough, United Kingdom","Join GOLDBECK SOLAR as a Project Controller in Farnborough, UK.",NOT_SPECIFIED,EPC Management | Energy Analytics | Photovoltaic Systems | Project Management,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/100670-rms-coordinator-selco-foundation,rejobs,RMS Coordinator,SELCO Foundation,"Bengaluru, India","Join SELCO Foundation as an RMS Coordinator in Bengaluru, India, focusing on clean energy solutions.",NOT_SPECIFIED,Resource Management | Training & Development | Energy Access,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/100452-frontend-developer-ameresco,rejobs,Frontend Developer,Ameresco,United Kingdom,Join Ameresco as a Frontend Developer in the UK!,NOT_SPECIFIED,Distributed Energy Resources | Smart Energy Systems,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/113302-business-analyst-environmental-attributes-nrg,rejobs,"Business Analyst, Environmental Attributes",NRG,,"Business Analyst at NRG in Houston, TX.",NOT_SPECIFIED,Energy Analytics | Carbon Accounting | Energy Policy,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/112777-tech-deployment-coordinator-wartsila,rejobs,Tech Deployment Coordinator,Wärtsilä,,"Tech Deployment Coordinator at Wärtsilä in Vaasa, Finland.",NOT_SPECIFIED,Digital Twin | Smart Energy Systems | AI for Energy,rejobs_evp.csv,NOT_SPECIFIED
https://rejobs.org/en/renewable-energy-jobs/112947-wind-technician-invenergy,rejobs,Wind Technician,Invenergy,,"Wind Technician at Invenergy in Clear Lake, USA.",NOT_SPECIFIED,Wind Turbine Technician | Blade Maintenance | Onshore Wind Energy | Turbine Operations | Wind O&M,rejobs_evp.csv,NOT_SPECIFIED
